Term 1	Term 2	Term 3	Frequency of Trigram	Frequency of Context	Conditional Probability of Trigram
suena	bien	cuelro	1	1	1.0
bien	cuelro	si	1	1	1.0
cuelro	si	lo	1	1	1.0
si	lo	dices	1	4	0.25
lo	dices	así	1	1	1.0
dices	así	#	1	1	1.0
no	hay	#	1	9	0.1111111111111111
$	chavito	#	1	1	1.0
$	nadamás	porque	1	1	1.0
nadamás	porque	lo	1	1	1.0
porque	lo	pides	1	1	1.0
lo	pides	humildemente	1	2	0.5
pides	humildemente	#	1	1	1.0
$	recuerda	imprimir	1	1	1.0
recuerda	imprimir	#	1	1	1.0
$	😻	#	1	1	1.0
$	yeah	whatever	1	2	0.5
yeah	whatever	#	1	1	1.0
$	estás	bien	1	6	0.16666666666666666
estás	bien	gato	1	1	1.0
bien	gato	#	1	2	0.5
meteme	al	repo	1	4	0.25
repo	de	score	1	2	0.5
de	score	 	1	1	1.0
score	 	seer	1	1	1.0
 	seer	#	1	1	1.0
$	me	dormí	1	10	0.1
me	dormí	como	1	1	1.0
dormí	como	a	1	1	1.0
$	andaba	bien	1	2	0.5
andaba	bien	cansado	1	1	1.0
bien	cansado	#	1	1	1.0
$	ahora	bien	1	3	0.3333333333333333
ahora	bien	#	1	1	1.0
$	gracias	#	1	5	0.2
$	comprame	bonles	1	1	1.0
comprame	bonles	#	1	1	1.0
$	si	en	1	35	0.02857142857142857
si	en	compras	1	1	1.0
en	compras	bonles	1	1	1.0
compras	bonles	#	1	1	1.0
$	249	25	1	1	1.0
249	25	alitas	1	1	1.0
25	alitas	#	1	1	1.0
$	los	jueves	1	5	0.2
los	jueves	#	1	1	1.0
$	alitas	#	1	1	1.0
$	del	binsto	1	3	0.3333333333333333
del	binsto	#	1	1	1.0
y	ya	que	1	6	0.16666666666666666
ya	que	me	1	1	1.0
que	me	des	1	6	0.16666666666666666
me	des	el	1	1	1.0
des	el	dinero	1	1	1.0
el	dinero	me	1	1	1.0
dinero	me	las	1	1	1.0
me	las	como	1	3	0.3333333333333333
las	como	yo	1	1	1.0
como	yo	#	1	1	1.0
$	desde	el	1	1	1.0
desde	el	principio	1	1	1.0
el	principio	que	1	1	1.0
principio	que	te	1	1	1.0
que	te	estaba	1	9	0.1111111111111111
te	estaba	chingando	1	1	1.0
estaba	chingando	era	1	1	1.0
chingando	era	de	1	1	1.0
era	de	que	1	2	0.5
de	que	me	1	9	0.1111111111111111
que	me	las	1	6	0.16666666666666666
me	las	compraras	1	3	0.3333333333333333
las	compraras	para	1	1	1.0
compraras	para	que	1	1	1.0
para	que	yo	1	8	0.125
que	yo	me	1	4	0.25
yo	me	las	1	1	1.0
me	las	comiera	1	3	0.3333333333333333
las	comiera	#	1	1	1.0
ese	we	kkkkk	1	6	0.16666666666666666
$	básicamente	#	1	1	1.0
$	q	fue	1	5	0.2
q	fue	?	1	1	1.0
fue	?	#	1	1	1.0
$	resumen	#	1	1	1.0
ah	,	al	1	3	0.3333333333333333
,	al	rato	1	1	1.0
al	rato	las	1	8	0.125
rato	las	checo	1	1	1.0
las	checo	#	1	1	1.0
$	duda	#	1	1	1.0
$	hermano	#	1	1	1.0
$	es	literal	1	16	0.0625
es	literal	puro	1	1	1.0
literal	puro	html	1	1	1.0
puro	html	todavía	1	1	1.0
html	todavía	verdad	1	1	1.0
todavía	verdad	?	1	1	1.0
bueno	,	y	1	4	0.25
,	y	el	1	2	0.5
y	el	css	1	3	0.3333333333333333
el	css	que	1	1	1.0
css	que	metiste	1	1	1.0
que	metiste	para	1	1	1.0
metiste	para	todos	1	1	1.0
para	todos	#	1	1	1.0
$	por	lo	1	11	0.09090909090909091
por	lo	menos	1	2	0.5
lo	menos	las	1	1	1.0
menos	las	validaciones	1	1	1.0
las	validaciones	con	1	1	1.0
validaciones	con	JS	1	1	1.0
con	JS	estaría	1	1	1.0
JS	estaría	perfecto	1	1	1.0
estaría	perfecto	mi	1	1	1.0
perfecto	mi	estimado	1	1	1.0
$	el	generador	1	13	0.07692307692307693
generador	de	lenguajes	1	3	0.3333333333333333
de	lenguajes	,	1	1	1.0
lenguajes	,	el	1	1	1.0
,	el	predictor	1	1	1.0
el	predictor	de	1	1	1.0
predictor	de	texto	1	1	1.0
de	texto	y	1	3	0.3333333333333333
texto	y	el	1	1	1.0
y	el	generador	1	3	0.3333333333333333
de	texto	#	1	3	0.3333333333333333
$	el	ada	1	13	0.07692307692307693
el	ada	hizo	1	2	0.5
ada	hizo	push	1	2	0.5
hizo	push	para	1	1	1.0
push	para	la	1	1	1.0
para	la	API	1	2	0.5
la	API	del	1	4	0.25
API	del	generador	1	1	1.0
del	generador	de	1	1	1.0
de	texto	,	1	3	0.3333333333333333
texto	,	pero	1	1	1.0
,	pero	no	1	6	0.16666666666666666
pero	no	la	1	2	0.5
la	he	revisado	1	2	0.5
he	revisado	#	1	1	1.0
la	noche	hago	1	2	0.5
noche	hago	la	1	1	1.0
hago	la	lógica	1	1	1.0
la	lógica	de	1	1	1.0
lógica	de	última	1	1	1.0
de	última	actividad	1	1	1.0
última	actividad	,	1	1	1.0
actividad	,	lo	1	1	1.0
,	lo	de	1	3	0.3333333333333333
lo	de	verificación	1	10	0.1
de	verificación	de	1	1	1.0
verificación	de	autoría	1	1	1.0
de	autoría	#	1	1	1.0
$	pues	ahorita	1	20	0.05
pues	ahorita	esas	1	1	1.0
ahorita	esas	madres	1	1	1.0
esas	madres	jalan	1	1	1.0
madres	jalan	en	1	1	1.0
jalan	en	consola	1	2	0.5
en	consola	#	1	1	1.0
$	sería	la	1	1	1.0
sería	la	API	1	1	1.0
la	API	para	1	4	0.25
API	para	conectar	1	1	1.0
para	conectar	front	1	1	1.0
conectar	front	con	1	1	1.0
front	con	back	1	1	1.0
con	back	#	1	1	1.0
y	ya	#	1	6	0.16666666666666666
$	no	ha	1	72	0.013888888888888888
no	ha	dicho	1	1	1.0
ha	dicho	#	1	1	1.0
$	nos	revisó	1	5	0.2
nos	revisó	el	1	1	1.0
revisó	el	avance	1	1	1.0
el	avance	hoy	1	2	0.5
avance	hoy	#	1	1	1.0
$	y	pretty	1	20	0.05
y	pretty	much	1	1	1.0
pretty	much	dijo	1	1	1.0
much	dijo	que	1	1	1.0
dijo	que	eramos	1	7	0.14285714285714285
que	eramos	la	1	1	1.0
eramos	la	verga	1	1	1.0
$	pero	como	1	31	0.03225806451612903
pero	como	todo	1	2	0.5
como	todo	lo	1	1	1.0
todo	lo	he	1	3	0.3333333333333333
lo	he	hecho	1	1	1.0
he	hecho	yo	1	1	1.0
hecho	yo	,	1	1	1.0
yo	,	lo	1	1	1.0
,	lo	que	1	3	0.3333333333333333
lo	que	dijo	1	9	0.1111111111111111
que	dijo	más	1	1	1.0
dijo	más	bien	1	1	1.0
más	bien	es	1	1	1.0
bien	es	que	1	1	1.0
que	yo	soy	1	4	0.25
yo	soy	la	1	1	1.0
soy	la	verga	1	1	1.0
$	ez	#	1	1	1.0
va	a	ser	1	9	0.1111111111111111
a	ser	como	1	3	0.3333333333333333
ser	como	vaya	1	1	1.0
como	vaya	a	1	1	1.0
vaya	a	ser	1	1	1.0
a	ser	we	1	3	0.3333333333333333
ser	we	#	1	1	1.0
$	ahí	se	1	6	0.16666666666666666
$	pero	digo	1	31	0.03225806451612903
pero	digo	#	1	1	1.0
$	si	hiciste	1	35	0.02857142857142857
si	hiciste	casi	1	1	1.0
hiciste	casi	nada	1	1	1.0
casi	nada	,	1	1	1.0
nada	,	pues	1	1	1.0
,	pues	para	1	2	0.5
pues	para	que	1	1	1.0
te	esperamos	?	1	3	0.3333333333333333
esperamos	?	#	1	1	1.0
por	eso	digo	1	5	0.2
eso	digo	que	1	1	1.0
digo	que	ahí	1	1	1.0
que	ahí	se	1	1	1.0
$	ganó	mi	1	1	1.0
ganó	mi	Liverpool	1	1	1.0
mi	Liverpool	,	1	1	1.0
Liverpool	,	tope	1	1	1.0
,	tope	de	1	1	1.0
tope	de	la	1	1	1.0
de	la	tabla	1	11	0.09090909090909091
la	tabla	en	1	3	0.3333333333333333
tabla	en	premier	1	1	1.0
en	premier	y	1	1	1.0
premier	y	champions	1	1	1.0
y	champions	#	1	1	1.0
$	dully	noted	1	1	1.0
dully	noted	#	1	1	1.0
$	ajajaja	#	1	1	1.0
$	wey	#	1	1	1.0
$	vas	3	1	3	0.3333333333333333
vas	3	plantillas	1	1	1.0
3	plantillas	html	1	1	1.0
plantillas	html	#	1	1	1.0
$	nomás	es	1	5	0.2
nomás	es	para	1	2	0.5
es	para	motivarte	1	3	0.3333333333333333
para	motivarte	a	1	1	1.0
motivarte	a	darle	1	1	1.0
a	darle	a	1	1	1.0
darle	a	la	1	1	1.0
a	la	API	1	11	0.09090909090909091
$	porque	ya	1	2	0.5
porque	ya	vi	1	2	0.5
ya	vi	que	1	1	1.0
vi	que	de	1	3	0.3333333333333333
que	de	otra	1	2	0.5
de	otra	forma	1	1	1.0
otra	forma	no	1	1	1.0
forma	no	entiendes	1	1	1.0
no	entiendes	compañero	1	1	1.0
entiendes	compañero	#	1	1	1.0
$	that's	fair	1	1	1.0
that's	fair	enough	1	1	1.0
fair	enough	#	1	1	1.0
$	estás	#	1	6	0.16666666666666666
$	en	tu	1	7	0.14285714285714285
en	tu	derecho	1	4	0.25
tu	derecho	#	1	1	1.0
$	ya	este	1	41	0.024390243902439025
ya	este	es	1	1	1.0
este	es	otro	1	1	1.0
otro	pedo	#	1	2	0.5
$	un	ejercico	1	1	1.0
un	ejercico	de	1	1	1.0
ejercico	de	autoevaluación	1	1	1.0
de	autoevaluación	?	1	1	1.0
autoevaluación	?	#	1	1	1.0
$	perdón	we	1	3	0.3333333333333333
perdón	we	#	1	1	1.0
es	que	me	1	16	0.0625
que	me	distraigo	1	6	0.16666666666666666
me	distraigo	con	1	1	1.0
distraigo	con	mi	1	1	1.0
con	mi	Andrea	1	2	0.5
mi	Andrea	#	1	1	1.0
$	está	cagado	1	4	0.25
está	cagado	,	1	1	1.0
cagado	,	sabes	1	1	1.0
,	sabes	por	1	1	1.0
sabes	por	qué	1	1	1.0
por	qué	le	1	2	0.5
qué	le	digo	1	1	1.0
le	digo	así	1	1	1.0
digo	así	?	1	1	1.0
$	ooooo	#	1	1	1.0
$	pero	era	1	31	0.03225806451612903
pero	era	sin	1	1	1.0
era	sin	arderse	1	1	1.0
sin	arderse	we	1	1	1.0
arderse	we	#	1	1	1.0
$	8:30	#	1	1	1.0
$	en	receso	1	7	0.14285714285714285
en	receso	?	1	1	1.0
receso	?	#	1	1	1.0
$	ajajjajaja	#	1	1	1.0
$	estás	pendejo	1	6	0.16666666666666666
estás	pendejo	hermano	1	1	1.0
pendejo	hermano	#	1	1	1.0
$	tu	chaqueta	1	4	0.25
tu	chaqueta	mañanera	1	1	1.0
chaqueta	mañanera	acaso	1	1	1.0
mañanera	acaso	?	1	1	1.0
acaso	?	#	1	1	1.0
no	pues	es	1	2	0.5
es	que	real	1	16	0.0625
que	real	es	1	1	1.0
real	es	como	1	2	0.5
es	como	tu	1	2	0.5
como	tu	veas	1	1	1.0
tu	veas	we	1	1	1.0
veas	we	#	1	1	1.0
$	ni	el	1	7	0.14285714285714285
ni	el	Gambino	1	1	1.0
el	Gambino	ni	1	1	1.0
Gambino	ni	yo	1	1	1.0
ni	yo	te	1	1	1.0
yo	te	extrañamos	1	2	0.5
te	extrañamos	#	1	1	1.0
$	tampoco	me	1	1	1.0
tampoco	me	urge	1	1	1.0
me	urge	que	1	2	0.5
urge	que	entiendes	1	1	1.0
que	entiendes	la	1	1	1.0
entiendes	la	práctica	1	1	1.0
la	práctica	,	1	1	1.0
práctica	,	como	1	1	1.0
,	como	sea	1	3	0.3333333333333333
como	sea	lo	1	2	0.5
sea	lo	de	1	1	1.0
de	PLN	lo	1	2	0.5
PLN	lo	ando	1	1	1.0
lo	ando	haciendo	1	2	0.5
ando	haciendo	yo	1	1	1.0
haciendo	yo	y	1	1	1.0
yo	y	yo	1	2	0.5
y	yo	se	1	5	0.2
yo	se	la	1	1	1.0
se	la	presento	1	1	1.0
la	presento	al	1	1	1.0
presento	al	profe	1	1	1.0
al	profe	y	1	1	1.0
profe	y	él	1	1	1.0
y	él	no	1	1	1.0
él	no	tiene	1	1	1.0
no	tiene	pedo	1	3	0.3333333333333333
tiene	pedo	#	1	1	1.0
$	ahí	dice	1	6	0.16666666666666666
ahí	dice	que	1	1	1.0
dice	que	no	1	1	1.0
que	no	clarito	1	15	0.06666666666666667
no	clarito	compañero	1	1	1.0
clarito	compañero	#	1	1	1.0
$	todo	lol	1	4	0.25
todo	lol	#	1	1	1.0
las	4	funciones	1	2	0.5
4	funciones	ya	1	1	1.0
funciones	ya	jalan	1	1	1.0
ya	jalan	en	1	1	1.0
jalan	en	back	1	2	0.5
en	back	#	1	1	1.0
$	solo	ando	1	8	0.125
solo	ando	ajustando	1	1	1.0
ando	ajustando	algo	1	1	1.0
ajustando	algo	del	1	1	1.0
algo	del	último	1	1	1.0
del	último	,	1	1	1.0
último	,	calcular	1	1	1.0
,	calcular	probabilidad	1	1	1.0
calcular	probabilidad	#	1	1	1.0
$	de	q	1	8	0.125
de	q	?	1	1	1.0
$	los	modelos	1	5	0.2
los	modelos	o	1	1	1.0
modelos	o	el	1	1	1.0
o	el	html	1	2	0.5
el	html	?	1	2	0.5
html	?	#	1	1	1.0
$	el	html	1	13	0.07692307692307693
el	html	está	1	2	0.5
html	está	bien	1	1	1.0
está	bien	el	1	5	0.2
bien	el	diseño	1	1	1.0
el	diseño	,	1	1	1.0
diseño	,	pero	1	1	1.0
,	pero	creo	1	6	0.16666666666666666
creo	que	en	1	11	0.09090909090909091
que	en	varias	1	3	0.3333333333333333
en	varias	va	1	1	1.0
varias	va	a	1	1	1.0
va	a	haer	1	9	0.1111111111111111
a	haer	falta	1	1	1.0
haer	falta	que	1	1	1.0
falta	que	hagas	1	1	1.0
que	hagas	ajustes	1	2	0.5
hagas	ajustes	menores	1	1	1.0
ajustes	menores	#	1	1	1.0
igual	y	ya	1	3	0.3333333333333333
y	ya	los	1	6	0.16666666666666666
ya	los	hiciste	1	1	1.0
los	hiciste	,	1	1	1.0
hiciste	,	no	1	1	1.0
,	no	lo	1	7	0.14285714285714285
$	nomás	te	1	5	0.2
nomás	te	pido	1	1	1.0
pido	que	hagas	1	2	0.5
que	hagas	las	1	2	0.5
hagas	las	cosas	1	1	1.0
las	cosas	bien	1	1	1.0
cosas	bien	#	1	1	1.0
$	es	#	1	16	0.0625
$	lo	único	1	9	0.1111111111111111
lo	único	#	1	3	0.3333333333333333
$	apoco	yo	1	2	0.5
apoco	yo	te	1	1	1.0
yo	te	pido	1	2	0.5
pido	que	cheques	1	2	0.5
que	cheques	lo	1	1	1.0
cheques	lo	que	1	1	1.0
lo	que	yo	1	9	0.1111111111111111
que	yo	hago	1	4	0.25
yo	hago	?	1	1	1.0
hago	?	#	1	1	1.0
no	,	porque	1	2	0.5
,	porque	está	1	2	0.5
porque	está	bien	1	1	1.0
está	bien	#	1	5	0.2
$	solo	te	1	8	0.125
solo	te	pido	1	1	1.0
te	pido	tantita	1	3	0.3333333333333333
pido	tantita	reciprocidad	1	1	1.0
tantita	reciprocidad	hermano	1	1	1.0
reciprocidad	hermano	#	1	1	1.0
$	ps	ya	1	4	0.25
ps	ya	cuando	1	1	1.0
ya	cuando	lo	1	1	1.0
cuando	lo	revise	1	1	1.0
lo	revise	te	1	1	1.0
revise	te	diré	1	1	1.0
te	diré	#	1	2	0.5
$	mientras	tanto	1	1	1.0
mientras	tanto	me	1	1	1.0
tanto	me	concentro	1	1	1.0
me	concentro	en	1	1	1.0
concentro	en	esto	1	1	1.0
en	esto	#	1	1	1.0
$	sitios	?	1	1	1.0
sitios	?	#	1	1	1.0
ahhh	,	#	1	2	0.5
$	páginas	#	1	1	1.0
smn	,	eso	1	3	0.3333333333333333
,	eso	estaría	1	2	0.5
eso	estaría	bien	1	1	1.0
estaría	bien	#	1	3	0.3333333333333333
$	que	proactivo	1	32	0.03125
que	proactivo	estás	1	1	1.0
proactivo	estás	hoy	1	1	1.0
estás	hoy	mi	1	1	1.0
hoy	mi	hermano	1	1	1.0
mi	hermano	#	1	1	1.0
$	listo	#	1	1	1.0
$	hice	bastantes	1	1	1.0
hice	bastantes	pruebas	1	1	1.0
bastantes	pruebas	y	1	1	1.0
pruebas	y	ya	1	1	1.0
y	ya	anda	1	6	0.16666666666666666
ya	anda	fino	1	2	0.5
anda	fino	todo	1	1	1.0
fino	todo	#	1	1	1.0
$	esa	la	1	4	0.25
esa	la	metí	1	2	0.5
la	metí	para	1	1	1.0
metí	para	ver	1	1	1.0
para	ver	que	1	2	0.5
ver	que	salía	1	3	0.3333333333333333
que	salía	#	1	1	1.0
$	como	el	1	3	0.3333333333333333
como	el	mio	1	1	1.0
el	mio	es	1	2	0.5
mio	es	el	1	1	1.0
es	el	unico	1	7	0.14285714285714285
el	unico	chat	1	1	1.0
unico	chat	con	1	1	1.0
chat	con	una	1	1	1.0
con	una	morra	1	3	0.3333333333333333
una	morra	#	1	1	1.0
$	pues	salió	1	20	0.05
pues	salió	el	1	1	1.0
salió	el	mio	1	1	1.0
el	mio	#	1	2	0.5
$	era	2020	1	4	0.25
era	2020	we	1	1	1.0
2020	we	#	1	1	1.0
$	dame	chance	1	1	1.0
dame	chance	#	1	1	1.0
no	pues	eso	1	2	0.5
pues	eso	ya	1	1	1.0
eso	ya	es	1	1	1.0
ya	es	chamba	1	2	0.5
es	chamba	de	1	1	1.0
chamba	de	los	1	1	1.0
de	los	de	1	7	0.14285714285714285
los	de	front	1	1	1.0
de	front	y	1	1	1.0
front	y	de	1	1	1.0
y	de	la	1	1	1.0
la	api	we	1	3	0.3333333333333333
api	we	#	1	1	1.0
$	pues	porque	1	20	0.05
pues	porque	soñé	1	1	1.0
porque	soñé	con	1	1	1.0
soñé	con	ella	1	1	1.0
con	ella	lol	1	1	1.0
ella	lol	#	1	1	1.0
$	andas	en	1	2	0.5
andas	en	tu	1	1	1.0
en	tu	house	1	4	0.25
tu	house	?	1	1	1.0
house	?	#	1	1	1.0
$	no	mi	1	72	0.013888888888888888
no	mi	estimado	1	1	1.0
$	el	txt	1	13	0.07692307692307693
el	txt	#	1	1	1.0
ahhh	,	pero	1	2	0.5
,	pero	duda	1	6	0.16666666666666666
pero	duda	#	1	1	1.0
$	ada	tuvo	1	3	0.3333333333333333
ada	tuvo	que	1	1	1.0
tuvo	que	modificar	1	1	1.0
que	modificar	la	1	1	1.0
modificar	la	regex	1	1	1.0
la	regex	para	1	1	1.0
regex	para	obtener	1	1	1.0
para	obtener	los	1	1	1.0
obtener	los	mensajes	1	1	1.0
los	mensajes	porque	1	1	1.0
mensajes	porque	tiene	1	1	1.0
porque	tiene	android	1	1	1.0
tiene	android	#	1	1	1.0
$	tu	cual	1	4	0.25
tu	cual	usaste	1	1	1.0
cual	usaste	?	1	1	1.0
$	la	mia	1	9	0.1111111111111111
la	mia	o	1	1	1.0
mia	o	la	1	1	1.0
o	la	de	1	1	1.0
la	de	el	1	3	0.3333333333333333
de	el	?	1	1	1.0
el	?	#	1	1	1.0
$	esq	el	1	6	0.16666666666666666
esq	el	ada	1	1	1.0
el	ada	no	1	2	0.5
ada	no	tiene	1	1	1.0
no	tiene	para	1	3	0.3333333333333333
tiene	para	un	1	1	1.0
para	un	iPhone	1	1	1.0
un	iPhone	we	1	1	1.0
iPhone	we	#	1	1	1.0
ah	,	nice	1	3	0.3333333333333333
,	nice	#	1	1	1.0
$	entonces	nomás	1	3	0.3333333333333333
entonces	nomás	es	1	1	1.0
nomás	es	no	1	2	0.5
es	no	utilizar	1	1	1.0
no	utilizar	las	1	1	1.0
utilizar	las	funciones	1	1	1.0
las	funciones	de	1	1	1.0
funciones	de	antes	1	1	1.0
de	antes	de	1	1	1.0
antes	de	moverle	1	1	1.0
de	moverle	al	1	1	1.0
moverle	al	tsv	1	1	1.0
al	tsv	#	1	1	1.0
es	que	sí	1	16	0.0625
que	sí	lo	1	3	0.3333333333333333
sí	lo	separé	1	2	0.5
lo	separé	todo	1	1	1.0
separé	todo	por	1	1	1.0
todo	por	funciones	1	2	0.5
por	funciones	jajaja	1	1	1.0
funciones	jajaja	#	1	1	1.0
$	yeah	,	1	2	0.5
yeah	,	pero	1	1	1.0
,	pero	ya	1	6	0.16666666666666666
pero	ya	es	1	3	0.3333333333333333
ya	es	pura	1	2	0.5
es	pura	cosa	1	1	1.0
pura	cosa	de	1	1	1.0
cosa	de	API	1	1	1.0
de	API	#	1	1	1.0
lo	de	NLP	1	10	0.1
de	NLP	está	1	1	1.0
NLP	está	impecable	1	1	1.0
está	impecable	#	1	1	1.0
$	además	eres	1	2	0.5
además	eres	experto	1	1	1.0
eres	experto	en	1	1	1.0
experto	en	API	1	1	1.0
en	API	rest	1	1	1.0
API	rest	we	1	1	1.0
rest	we	#	1	1	1.0
$	por	el	1	11	0.09090909090909091
por	el	Allan	1	2	0.5
el	Allan	#	1	1	1.0
ya	quedó	el	1	3	0.3333333333333333
quedó	el	fácil	1	1	1.0
el	fácil	🚬	1	1	1.0
fácil	🚬	#	1	1	1.0
$	fuck	es	1	7	0.14285714285714285
fuck	es	el	1	1	1.0
es	el	peor	1	7	0.14285714285714285
el	peor	sticker	1	1	1.0
peor	sticker	que	1	1	1.0
sticker	que	me	1	1	1.0
que	me	has	1	6	0.16666666666666666
me	has	mandado	1	1	1.0
has	mandado	#	1	1	1.0
está	bien	de	1	5	0.2
bien	de	chavorruco	1	1	1.0
de	chavorruco	#	1	1	1.0
$	que	ejecuto	1	32	0.03125
que	ejecuto	o	1	1	1.0
ejecuto	o	qp	1	1	1.0
$	el	app.py	1	13	0.07692307692307693
el	app.py	?	1	1	1.0
app.py	?	#	1	1	1.0
que	no	estaba	1	15	0.06666666666666667
no	estaba	seguro	1	1	1.0
estaba	seguro	de	1	1	1.0
seguro	de	que	1	1	1.0
de	que	habías	1	9	0.1111111111111111
que	habías	hecho	1	1	1.0
habías	hecho	#	1	1	1.0
$	might	as	1	1	1.0
might	as	well	1	1	1.0
as	well	ask	1	1	1.0
well	ask	#	1	1	1.0
$	pq	si	1	13	0.07692307692307693
pq	si	le	1	1	1.0
si	le	picas	1	1	1.0
le	picas	a	1	1	1.0
picas	a	lo	1	1	1.0
lo	que	parece	1	9	0.1111111111111111
que	parece	un	1	1	1.0
parece	un	botón	1	1	1.0
un	botón	que	1	1	1.0
botón	que	dice	1	1	1.0
que	dice	Load	1	1	1.0
dice	Load	corpus	1	1	1.0
Load	corpus	se	1	1	1.0
corpus	se	recarga	1	2	0.5
se	recarga	la	1	1	1.0
recarga	la	página	1	1	1.0
la	página	?	1	2	0.5
página	?	#	1	1	1.0
$	el	nav	1	13	0.07692307692307693
el	nav	está	1	2	0.5
nav	está	en	1	1	1.0
está	en	desorden	1	2	0.5
en	desorden	#	1	1	1.0
$	lang	-	1	1	1.0
lang	-	predictive	1	1	1.0
-	predictive	-	1	1	1.0
predictive	-	generation	1	1	1.0
-	generation	-	1	1	1.0
generation	-	conditional	1	1	1.0
-	conditional	#	1	1	1.0
$	estaría	bien	1	1	1.0
bien	que	después	1	2	0.5
que	después	de	1	1	1.0
después	de	generar	1	2	0.5
de	generar	el	1	1	1.0
generar	el	bigrama	1	1	1.0
el	bigrama	o	1	1	1.0
o	trigrama	no	1	2	0.5
trigrama	no	se	1	1	1.0
no	se	perdiera	1	12	0.08333333333333333
se	perdiera	el	1	1	1.0
perdiera	el	archivo	1	1	1.0
el	archivo	seleccionado	1	1	1.0
archivo	seleccionado	#	1	1	1.0
$	pero	esos	1	31	0.03225806451612903
pero	esos	sí	1	1	1.0
esos	sí	son	1	1	1.0
sí	son	detallitos	1	1	1.0
son	detallitos	,	1	1	1.0
detallitos	,	no	1	1	1.0
,	no	te	1	7	0.14285714285714285
no	te	molestes	1	10	0.1
te	molestes	#	1	1	1.0
$	sí	los	1	3	0.3333333333333333
sí	los	genera	1	1	1.0
los	genera	bien	1	1	1.0
genera	bien	#	1	1	1.0
$	implementaste	alguna	1	1	1.0
implementaste	alguna	otra	1	1	1.0
alguna	otra	cosa	1	1	1.0
otra	cosa	?	1	1	1.0
cosa	?	#	1	1	1.0
$	esos	te	1	2	0.5
esos	te	los	1	1	1.0
te	los	creo	1	2	0.5
los	creo	#	1	1	1.0
$	no	hace	1	72	0.013888888888888888
no	hace	falta	1	1	1.0
hace	falta	revisar	1	3	0.3333333333333333
falta	revisar	#	1	1	1.0
$	los	puros	1	5	0.2
los	puros	fáciles	1	1	1.0
puros	fáciles	we	1	1	1.0
fáciles	we	#	1	1	1.0
$	😞	#	1	1	1.0
sis	,	yo	1	2	0.5
,	yo	lo	1	1	1.0
yo	lo	implementé	1	1	1.0
lo	implementé	a	1	1	1.0
implementé	a	manita	1	1	1.0
a	manita	y	1	1	1.0
manita	y	todo	1	1	1.0
y	todo	#	1	2	0.5
por	eso	no	1	5	0.2
no	se	genera	1	12	0.08333333333333333
se	genera	el	1	1	1.0
genera	el	mismo	1	1	1.0
el	mismo	mensaje	1	1	1.0
mismo	mensaje	cada	1	1	1.0
mensaje	cada	vez	1	1	1.0
cada	vez	que	1	2	0.5
vez	que	le	1	2	0.5
que	le	das	1	6	0.16666666666666666
le	das	a	1	1	1.0
das	a	generar	1	1	1.0
a	generar	#	1	1	1.0
$	ni	lo	1	7	0.14285714285714285
ni	lo	has	1	1	1.0
lo	has	probado	1	1	1.0
has	probado	#	1	1	1.0
$	pues	una	1	20	0.05
pues	una	oración	1	1	1.0
una	oración	we	1	1	1.0
oración	we	#	1	1	1.0
$	basada	en	1	1	1.0
basada	en	las	1	1	1.0
en	las	frecuencias	1	2	0.5
las	frecuencias	de	1	1	1.0
frecuencias	de	bigramas	1	1	1.0
de	bigramas	y	1	1	1.0
bigramas	y	trigramas	1	1	1.0
y	trigramas	#	1	1	1.0
$	duh	#	1	1	1.0
$	y	pues	1	20	0.05
y	pues	la	1	1	1.0
pues	la	ruleta	1	1	1.0
la	ruleta	hace	1	1	1.0
ruleta	hace	que	1	1	1.0
hace	que	sea	1	1	1.0
que	sea	más	1	2	0.5
sea	más	probable	1	1	1.0
más	probable	que	1	1	1.0
probable	que	aparezcan	1	1	1.0
que	aparezcan	las	1	1	1.0
aparezcan	las	más	1	1	1.0
las	más	frecuentes	1	1	1.0
más	frecuentes	pero	1	1	1.0
frecuentes	pero	como	1	1	1.0
pero	como	es	1	2	0.5
como	es	random	1	1	1.0
es	random	no	1	1	1.0
random	no	siempre	1	1	1.0
no	siempre	es	1	1	1.0
siempre	es	así	1	1	1.0
es	así	entonces	1	1	1.0
así	entonces	se	1	1	1.0
entonces	se	generan	1	1	1.0
se	generan	distintas	1	1	1.0
generan	distintas	cada	1	1	1.0
distintas	cada	vez	1	1	1.0
cada	vez	#	1	2	0.5
$	provecho	#	1	1	1.0
$	real	es	1	1	1.0
real	es	el	1	2	0.5
es	el	más	1	7	0.14285714285714285
el	más	fácil	1	1	1.0
más	fácil	de	1	1	1.0
fácil	de	los	1	1	1.0
de	los	3	1	7	0.14285714285714285
3	que	faltan	1	2	0.5
que	faltan	#	1	1	1.0
$	así	sin	1	3	0.3333333333333333
así	sin	intenciones	1	1	1.0
sin	intenciones	de	1	1	1.0
intenciones	de	molestarte	1	1	1.0
de	molestarte	#	1	1	1.0
$	lo	más	1	9	0.1111111111111111
lo	más	dificil	1	1	1.0
más	dificil	a	1	1	1.0
dificil	a	lo	1	1	1.0
a	lo	mucho	1	4	0.25
lo	mucho	es	1	1	1.0
mucho	es	detectar	1	1	1.0
es	detectar	si	1	1	1.0
detectar	si	el	1	1	1.0
si	el	modelo	1	1	1.0
el	modelo	es	1	1	1.0
modelo	es	de	1	2	0.5
es	de	bigrama	1	1	1.0
